Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cambodia,115.623637692443,115.735522815702,113.271029703198,95.89808409681,98.4223400166948,109.341736714143,123.752860094964,121.379483878631,141.306886470169,136.619366336784,137.515367149047,148.177699736484,152.935593723082,160.089028751412,167.824766228748,175.261025728644,178.443667797466,213.010914967752,246.678709449744,246.236008495585,230.20700194552,292.47526323273,295.03623352594,282.468527356522,289.657111702508,330.324598725746,324.657945382252,297.595469937664,262.356200384361,292.544871059927,303.753547414707,326.930507834262,351.307728379576,388.686629437309,451.7061315011,532.267968613116,614.607572568013,725.213441481351,875.561128025882,897.380597150602,947.034702869621,1091.58043278215,1188.00353119744,1297.29321075566,1431.5639647003,1538.53659046307,1669.61691993385,1809.38513797579,2015.65171623478,2183.275020173,2057.81995231327,2130.48283303728,2303.00065373264,2457.78191397311
Cameroon,204.012303244226,222.708778820438,279.597000578892,369.459770571941,383.803114489689,490.213996634733,520.016674457824,592.767919620783,759.316293750302,982.515537085434,1185.30706682551,1074.0269933543,1052.29125285254,1075.74677264197,1030.63849327698,983.135819079796,1166.39274759795,1233.33788657631,1170.13910873824,1089.67853275789,1224.20819531265,1188.61214501186,1224.93848081601,1309.93630003488,700.709503734195,832.006676482621,826.965323894003,783.251603290962,798.745623958731,796.262651560194,708.565733360121,715.47029801256,789.623812498477,988.241279010063,1133.39326687142,1142.62466324559,1191.45459009541,1325.6724808822,1492.14269654233,1461.38999127241,1398.58701965595,1513.96057083496,1449.09874235318,1575.92882165421,1649.44339104797,1415.0000971583,1441.72017241548,1496.08951877433,1611.43372085181,1555.35280646904,1555.60370792923,1672.3263053132,1604.87726977747,1736.86091026015
Canada,4160.83155676258,4598.04172853042,5154.58618563816,5905.85798219965,7085.99159144287,7556.5466226526,8906.32265428131,9018.96196891979,9216.10803097926,10129.8892653373,11252.4249857544,12366.5189977726,12515.3878729176,13452.4955605921,13896.4807651781,14123.4027405994,14460.1229612002,16319.7022452963,18916.3962268963,20727.3379619808,21450.1983663454,21753.3991005985,20855.2581399705,20084.8493576788,19895.8924209515,20568.8700387032,21184.3190082832,21790.7575883669,20903.5426630123,22170.8754078507,24104.496040744,23674.5661735768,24104.4791816838,28131.2124077038,31944.8457942688,36174.437629643,40274.3873311214,44388.012633076,46424.7117931505,40693.3765045671,47295.0868738516,51897.0676515682,52354.8325950786,52321.2202209497,50674.5637744744,43281.7392330408,42031.7947276794,44806.6554916408,46260.8934782506,46151.13102443,43374.4557875963,52204.4314196588,55677.8276928632,54517.0408944773
Cayman Islands,2953.13330389722,3506.05143271803,4392.27335020734,5423.92247122252,5972.54702801781,6821.48420499687,7762.87463804899,8861.77002503442,10153.7362720952,11650.8591531278,13306.6964026156,15142.2040371211,17250.1380565522,23004.9197367929,24784.7370972939,25722.1931532633,27144.1632326875,30525.892796589,35912.8137026097,39591.8188641799,47148.5249301126,46890.6515327094,47402.4861334762,48621.3191450044,50470.1304337241,52190.3465740485,54303.8506043841,56812.0215141863,71757.2569006489,75030.4355307903,75669.5491267522,74954.3481320266,75552.4586100791,75817.8719244672,77368.0522487128,85701.0596803608,87652.3034537983,89889.5646139068,89656.2617745456,81372.5124070742,76836.6514712662,75280.9615633672,75101.5998673348,75113.7335058248,75845.3051830824,76379.2172977978,77802.2522549678,80053.9444506891,83865.5549766343,88254.2912410573,82338.7971497259,86438.4451033554,92202.14833954,97582.7447547037
Central African Republic,131.567903393761,137.280070291626,153.910198501586,177.779756230487,180.954482463147,238.807682717798,280.328334149323,311.978585905006,371.57451581191,421.9130657566,474.646310030711,419.273758542758,389.684121406622,338.932030989774,320.686168273755,347.907328149911,445.747569358544,470.780188310834,487.644771796537,463.743608554296,524.877615108425,486.34495249839,482.953949141296,423.69968943957,273.354010580667,348.567018529844,306.883589699516,277.812129455442,278.909961861757,280.504201505114,250.224458850052,248.966367638555,260.148679485801,291.291173467613,317.508393599382,329.547780171786,351.534436650038,393.757640955449,447.771525065683,456.471706431182,476.873620302207,534.057263196404,544.395848658427,364.367176857717,409.850288935818,366.32291971654,387.176353760609,432.32402599112,455.243848134944,449.228467464147,462.879071687303,492.263142801121,467.359825092786,495.978897153054
Chad,95.3106689502944,101.852731931933,103.515874299911,112.129034261698,127.674484142368,180.520569145319,166.140902311352,164.944788586137,192.883735719457,170.275997937784,174.748982641598,205.057030880969,182.932747143121,186.342409357441,198.158910050543,193.650098870588,231.35119525218,253.615684224397,286.433696453788,261.681611251231,306.489516168907,293.284360726786,292.848740600256,249.517149497514,197.817465760555,231.804460054392,247.942271752596,228.778624345843,251.842126525501,211.552917382996,185.581778255308,221.081211562044,249.132516510158,327.139436507817,507.122368345103,647.096288940376,711.436241523738,791.089642505039,965.619938350933,864.78274413708,989.882953735431,1152.61708717416,1226.5223239575,1191.90983579571,1234.48385788723,983.894782165961,864.830547241636,854.461201007465,950.840695155914,896.061308709898,849.204483287789,895.269345380691,881.22640948361,913.25190248055
Chile,983.207358263901,1157.65229259542,1229.58886397252,1724.73931147639,1645.30450518827,753.522463773781,1013.09956287218,1352.49678354403,1535.43418234025,2036.62206478502,2669.38458865978,3154.02614016503,2220.97755309707,1805.40413968523,1763.03799305039,1531.59345900248,1613.24254813523,1854.15326271656,2129.20392442832,2388.72214803839,2585.96393414943,2906.30142219999,3456.66957200229,3613.93333617502,4075.83608236902,5144.28248195379,5332.8882398888,5741.32568400332,5420.20354742289,4934.72510924071,5046.28396782381,4559.93090521,4432.81403544902,4774.35494013775,6120.80031695775,7481.59653546673,9318.44658774222,10350.8996446601,10669.4886221529,10077.3283024875,12636.0264875898,14478.3034226107,15250.5311869694,15674.7543283312,14520.9562856306,13436.4857265964,13647.3252526534,14891.2604385278,15635.4025118496,14490.2233309565,13106.4546183609,16223.3538311635,15451.1319657524,17067.8136221403
China,112.476169225806,118.237366116714,131.633907297956,156.975778928543,160.15522602419,178.393735047279,165.459826607258,185.402542706297,228.521433007967,272.06370350367,311.41251008212,290.228988216291,280.118753059035,296.144124784718,300.544065468735,292.353536023499,278.970361659224,298.380168476087,365.700217510239,402.372682389036,342.035038700456,353.07448611749,416.299064548685,517.089670597007,466.766755576724,601.970776623002,701.695925305554,774.773011753816,822.69095746109,868.135561158677,954.118710308768,1047.44999803993,1142.74237426889,1282.54767664945,1501.68712532254,1744.9733386109,2088.01195700456,2677.8450323837,3444.49690267985,3800.08082999021,4503.81864205823,5551.58157814892,6230.05211324104,6940.10955317341,7547.5400394592,7923.00132437827,8000.63642376304,8716.28792888363,9791.97980907742,10031.4466051369,10299.1941686975,12492.984973626,12547.0386172403,12508.766205299
"China, Hong Kong SAR",1019.4062672291,1118.35936829369,1386.91279095274,1901.40845553678,2167.92829113982,2263.91042784234,2833.03043200708,3380.16719092283,3852.51827706838,4637.23995207597,5816.00986064231,6136.23675776696,6270.02489992143,5712.82196706169,6303.89698410661,6619.50020149912,7534.7885831645,9227.02583102287,10826.5635618339,12415.7212082643,13834.6268612553,15806.4171841736,18104.2606667923,20390.3332849631,22476.9795419314,23417.4929110258,25342.1804724219,27639.4273502515,25897.3756583861,25053.649066777,25604.3999429268,25007.1377193225,24386.2957971348,23529.3405788722,24549.3274295618,26282.0687427356,27922.7992410098,30352.3858803089,31233.2222311802,30299.2137494654,32195.2984140023,34791.3567713832,36470.8585535128,37952.1153464104,39819.6521114732,41999.517349817,43312.6193893586,45839.6368718328,48416.7685909008,48501.6871937993,46052.0833098428,49295.1020032755,48042.4812687029,51165.6359901207
"China, Macao SAR",656.678898014956,768.100558693302,907.260224548153,1350.71136313026,1757.23012505039,2010.69366640177,1969.65591795941,2473.9040868173,3171.12101508956,3537.09205118838,4142.31546909126,4260.9166665663,4376.46341867556,4188.54240359453,4649.18484753628,4676.20930147721,5061.96519791499,6222.50571447215,7001.30593718729,7976.06701124676,9245.99461772656,10393.5763155103,13201.8584237536,14857.6054535954,16177.5227124986,17673.1155102779,17632.3872510107,17509.3085642525,16077.6530219056,15218.2219705196,15490.6337358415,15412.0137230039,16165.4959465246,17581.124935979,22072.280055212,24545.3911092755,29236.7294197044,35307.0351895739,39234.6361486547,39287.450211541,50180.3457461517,64009.3379382864,73521.1816571511,86074.6479525159,89959.8098546,72403.9034548671,71054.6344379876,77926.7796980195,83778.0878529823,82093.0342592198,37102.5480665766,44598.5692324827,35492.1562640693,64157.8618471783
Colombia,486.569636447869,515.510544503119,559.225075838829,648.453604548234,759.877277157256,787.743124558795,902.521654583377,1120.87669752875,1308.66328690794,1537.99436056774,1796.66163775558,1913.14202760172,2001.4566038036,1943.18051737171,1875.69223890707,1674.27911182695,1642.29272528709,1674.68136575015,1768.83528354633,1747.44819348691,1743.42894688849,1766.19579998974,2048.9739796029,2286.36446335982,2755.36954166375,3060.25727480164,3156.33650486541,3403.61626260654,3087.08801704033,2657.83658061744,2538.49771299581,2457.01101348996,2413.23458257802,2297.00301552051,2800.35907158249,3456.06610924144,3789.85361174742,4769.92614642879,5541.83629665898,5250.97292352395,6398.2958447102,7400.99407090183,8108.59838394553,8279.10255642981,8187.20824890084,6248.51490610478,5959.84250367574,6479.53231248168,6816.96818314521,6472.54544960626,5339.68711309751,6222.62164453011,6674.59602000336,6948.24291732513
Comoros,153.477880525345,164.564163832309,187.784994558105,242.466034279052,264.868282100779,397.471793086401,378.887938413835,405.459719615913,509.071279023164,659.504559621888,766.237724299955,689.234134601196,628.267504728873,636.274504703848,596.386185787632,617.702599579383,852.582756085631,1002.77164256283,1030.8929188266,961.421754719518,1148.82320902872,1128.99015136321,1192.5609812926,1159.44883827267,802.836386724035,984.972524142918,962.309658357584,870.292483457942,868.820904204142,881.904007036366,789.048670619934,833.254596916894,918.080844839599,1156.20828716712,1314.59428427297,1328.97312199242,1383.91928570975,1289.73631107642,1455.0276856314,1410.30517156973,1386.57533677827,1531.43969195278,1490.3142571281,1603.32653544546,1615.71709578984,1329.37048089993,1365.48403353172,1423.92480215555,1540.71132331984,1519.26386326176,1525.71987208722,1584.12450097197,1552.50377016914,1702.6302149378
Congo,202.969698094331,225.159431857531,262.231350449831,338.751049613826,396.671068964901,454.549507712023,460.162200292696,448.102702936906,544.049228643614,722.699452254618,1009.31342525172,1153.8533202674,1223.98509942177,1163.82073260115,1187.25180077017,1135.64365744115,943.733799493901,1138.79488820105,1045.96278477104,1093.54472144257,1222.01491607298,1239.26454511998,1302.04121537872,1157.40614258722,773.72190788082,893.677488475224,1004.80227698646,889.192639381392,758.674515707713,871.666454495578,1152.87723662874,929.113256307162,998.444438241508,1121.42213096147,1431.18570618515,1799.05158485705,2103.58213854318,2206.47101643814,2832.09177502824,2271.15268342509,2946.5579793494,3396.16506020507,3732.32736988317,3697.417059937,3601.23658177755,2439.351894118,2093.10728537649,2211.63310031454,2694.43412999104,2488.42458694472,1993.58678957468,2270.84439315185,2309.40399591063,2291.27103917355
Cook Islands,544.373113326679,538.752574118123,559.967082291767,746.251275285348,904.975866986851,918.406968961166,898.529189050219,1064.48019094462,1241.87149519698,1420.9880681616,1573.17401458424,1628.54460301449,1641.51081153063,1640.30792895999,1725.94039912676,1828.75804330374,2389.97226899069,3044.27678692658,3835.51377813522,3835.81586035599,4239.70109621532,4572.00344065005,4681.58921171255,5198.93497057307,6137.6168572248,6499.74551402351,6527.04543031981,6080.02067606495,5470.81533220212,6069.65772034532,6306.52835143967,6892.51176290509,8106.62365131939,11093.1368691519,12915.7276087235,13163.9268516063,13479.8388897466,14628.0086570345,14107.6080110847,13084.5934230088,14184.0358932076,15581.2298597947,16951.5281863757,16427.2545061726,18221.1718660792,17320.4934874249,17877.8077929962,20273.8903893798,21855.4893771207,22121.3664860007,18116.384136567,16268.484706493,19680.0683495488,25749.6518150562
Costa Rica,683.70430201145,728.102623233379,815.555504848388,981.570192848054,1043.07622847966,1196.16238737,1433.97138645379,1778.75599988618,1986.13584992941,2214.30058642543,2579.95962957557,1363.43954897456,1317.93268270017,1547.9102107512,1751.7072077241,1826.38519412938,1995.72503749008,2000.21987725378,1984.34464412535,2191.60469839721,2334.69168426008,2247.26375025949,2607.60326826246,2845.74798206725,3038.66018943346,3273.4454239049,3227.28765328573,3407.81275642101,3616.90675919624,3690.90089099668,3812.79512058087,3985.11974706929,4067.74647274868,4173.12530222056,4430.96113097502,4703.92519109851,5256.06367823901,6137.6894590514,6937.24357249627,6832.6983024193,8265.79243576393,9276.39107658475,10126.9991027851,10803.2402055944,10911.497892936,11714.7105987535,12091.0301555502,12317.0902704088,12590.2493727494,12884.6860020809,12394.049397734,12838.1185356098,13625.9008569097,16942.0268273252
Côte d'Ivoire,277.356053549928,282.632490372929,316.794207552755,410.714937871717,474.23670122171,574.657412754759,660.513082694125,855.691831540176,1039.23618275834,1156.86222545843,1237.79412762775,985.508015067382,849.460595061739,737.481958009785,708.916567772739,694.951691225793,877.189781155276,929.608604653673,909.390043435502,914.220489646917,975.639939253632,909.114446160483,911.559072202023,811.92802650351,581.92298971687,747.525477024351,786.096454220845,730.480406287793,758.576377464538,729.901575730148,605.013192953677,616.228067020067,664.991823107012,802.120480447084,846.350552353274,851.671070936842,867.128330005971,968.53236156748,1130.54109296953,1108.06775398744,1169.04892194183,1245.85385477658,1341.96635409974,1621.35570662413,1888.27616788235,1814.71855093355,1862.59597061479,1964.29930477766,2130.86619228372,2141.77175116076,2179.72935018139,2455.98127626487,2308.70654693235,2528.0659570637
Croatia,,,,,,,,,,,,,,,,,,,,,3439.91304742157,2812.04246389682,2562.02991791943,2746.1341736376,3716.36433291706,4900.64721567458,5262.3160397654,5335.13964758224,5789.2548253499,5389.01102438652,5042.35709598536,5408.86459143771,6290.37690361418,8129.73702190814,9743.37341702919,10621.90310815,11811.0621233549,14080.1934000588,16474.8865509114,14780.6152379437,14175.4489518671,14883.6186680613,13544.7090933738,14029.6586324681,13939.2608249085,12071.5038359179,12731.1026000279,13868.7324677736,15567.5911853512,15670.3212679104,14620.6211023931,17612.1534890509,18211.8536664847,21660.9018383537
Cuba,645.137186377471,770.075733886025,891.62105671061,1079.11787856327,1216.72689626236,1374.22316127147,1440.71318354271,1472.36115915212,1837.36903609448,2005.88920186689,2030.90926312434,2045.82778193384,2113.78324367011,2222.53948056107,2386.41733650313,2256.64097720525,2364.83886151965,2439.52372075404,2632.01021184459,2565.6748155276,2694.28466846326,2268.93159420369,2047.65444464966,2063.17891995049,2613.25838443186,2785.09251514864,2282.15445889942,2306.2968008355,2332.33998313685,2561.8055260774,2751.41777796941,2842.95806977161,3005.21104247868,3202.77217755875,3399.25522006172,3786.31702897939,4676.37240602737,5192.02514123873,5385.01431397509,5496.3740133774,5694.04896290822,6150.59048096893,6470.83673392653,6828.36428245396,7146.69572980145,7734.3830295282,8110.52253530478,8610.63943984212,8911.45884455833,9232.29686456459,9605.27914559614,11391.0891132017,13301.6092105477,18329.1527113918
